bootstrap_id,feature,label,rank,mean_abs_shap
178,kw_data_app_p10k,数据驱动应用,2,0.005570661226695132
178,kw_data_value_p10k,数据价值变现,5,0.001548150492790288
178,kw_data_gov_p10k,数据治理,4,0.002672829027591922
179,kw_data_stock_p10k,数据存量,3,0.0049664208376422525
179,kw_data_dev_p10k,数据开发能力,1,0.005769819425682602
179,kw_data_app_p10k,数据驱动应用,2,0.0054835350544593
179,kw_data_value_p10k,数据价值变现,5,0.0012379772223645685
179,kw_data_gov_p10k,数据治理,4,0.0026211195267657607
180,kw_data_stock_p10k,数据存量,2,0.00542979784847734
180,kw_data_dev_p10k,数据开发能力,1,0.005911132424708596
180,kw_data_app_p10k,数据驱动应用,3,0.005281224767107946
180,kw_data_value_p10k,数据价值变现,5,0.001673700716014392
180,kw_data_gov_p10k,数据治理,4,0.0022052796312192016
181,kw_data_stock_p10k,数据存量,3,0.005292079164983148
181,kw_data_dev_p10k,数据开发能力,1,0.006268813719817368
181,kw_data_app_p10k,数据驱动应用,2,0.005590829565675118
181,kw_data_value_p10k,数据价值变现,5,0.001763160371262701
181,kw_data_gov_p10k,数据治理,4,0.0024624009543985754
182,kw_data_stock_p10k,数据存量,2,0.006106620169982218
182,kw_data_dev_p10k,数据开发能力,1,0.006558592573142772
182,kw_data_app_p10k,数据驱动应用,3,0.004759628812129578
182,kw_data_value_p10k,数据价值变现,5,0.0016871335984226625
182,kw_data_gov_p10k,数据治理,4,0.0022520604329011257
183,kw_data_stock_p10k,数据存量,2,0.00605337560977667
183,kw_data_dev_p10k,数据开发能力,1,0.006186218680313899
183,kw_data_app_p10k,数据驱动应用,3,0.005325930785575742
183,kw_data_value_p10k,数据价值变现,5,0.0021039263994256483
183,kw_data_gov_p10k,数据治理,4,0.00311766712437687
184,kw_data_stock_p10k,数据存量,3,0.005423864522665457
184,kw_data_dev_p10k,数据开发能力,2,0.005615679979628297
184,kw_data_app_p10k,数据驱动应用,1,0.006145446392706537
184,kw_data_value_p10k,数据价值变现,5,0.001654964459145026
184,kw_data_gov_p10k,数据治理,4,0.0024678750662309205
185,kw_data_stock_p10k,数据存量,1,0.006190283791941922
185,kw_data_dev_p10k,数据开发能力,2,0.006126045643243154
185,kw_data_app_p10k,数据驱动应用,3,0.004593634864704337
185,kw_data_value_p10k,数据价值变现,5,0.0017415719946101205
185,kw_data_gov_p10k,数据治理,4,0.002500968343599324
186,kw_data_stock_p10k,数据存量,3,0.005069160614899601
186,kw_data_dev_p10k,数据开发能力,1,0.005712436484363023
186,kw_data_app_p10k,数据驱动应用,2,0.005492355667271797
186,kw_data_value_p10k,数据价值变现,5,0.00142856006543903
186,kw_data_gov_p10k,数据治理,4,0.003038222768827701
187,kw_data_stock_p10k,数据存量,3,0.0057477368186579034
187,kw_data_dev_p10k,数据开发能力,1,0.006643127593438057
187,kw_data_app_p10k,数据驱动应用,2,0.005978770095860534
187,kw_data_value_p10k,数据价值变现,5,0.0019392988494606343
187,kw_data_gov_p10k,数据治理,4,0.0024243598073055137
188,kw_data_stock_p10k,数据存量,3,0.004680211223416364
188,kw_data_dev_p10k,数据开发能力,1,0.0057791006888445505
188,kw_data_app_p10k,数据驱动应用,2,0.005592476256507144
188,kw_data_value_p10k,数据价值变现,5,0.0019329459921147635
188,kw_data_gov_p10k,数据治理,4,0.0028734373693372994
189,kw_data_stock_p10k,数据存量,1,0.006323181862479558
189,kw_data_dev_p10k,数据开发能力,2,0.0062168530340319
189,kw_data_app_p10k,数据驱动应用,3,0.0048129265442648
189,kw_data_value_p10k,数据价值变现,4,0.0025650728940526646
189,kw_data_gov_p10k,数据治理,5,0.0019561153388448576
190,kw_data_stock_p10k,数据存量,2,0.005751177871278682
190,kw_data_dev_p10k,数据开发能力,1,0.0063254506501902105
190,kw_data_app_p10k,数据驱动应用,3,0.004614278930659249
190,kw_data_value_p10k,数据价值变现,5,0.0014956822720803321
190,kw_data_gov_p10k,数据治理,4,0.002759384582039789
191,kw_data_stock_p10k,数据存量,1,0.005784011199375927
191,kw_data_dev_p10k,数据开发能力,2,0.005551131325077879
191,kw_data_app_p10k,数据驱动应用,3,0.0051256709883835665
191,kw_data_value_p10k,数据价值变现,5,0.0014775305995550533
191,kw_data_gov_p10k,数据治理,4,0.0029123476223635162
192,kw_data_stock_p10k,数据存量,3,0.005048102785803417
192,kw_data_dev_p10k,数据开发能力,1,0.005965774622498552
192,kw_data_app_p10k,数据驱动应用,2,0.0053034174884239215
192,kw_data_value_p10k,数据价值变现,5,0.001548654002989243
192,kw_data_gov_p10k,数据治理,4,0.00236162732584964
193,kw_data_stock_p10k,数据存量,3,0.005753589052412435
193,kw_data_dev_p10k,数据开发能力,2,0.005933752850556259
193,kw_data_app_p10k,数据驱动应用,1,0.005962055005564331
193,kw_data_value_p10k,数据价值变现,5,0.001696704278913876
193,kw_data_gov_p10k,数据治理,4,0.0030779391881619674
194,kw_data_stock_p10k,数据存量,3,0.005319146608433371
194,kw_data_dev_p10k,数据开发能力,1,0.00657688825126597
194,kw_data_app_p10k,数据驱动应用,2,0.005782152929350289
194,kw_data_value_p10k,数据价值变现,5,0.0017952160373156242
194,kw_data_gov_p10k,数据治理,4,0.0022646515257025096
195,kw_data_stock_p10k,数据存量,2,0.00536905473985089
195,kw_data_dev_p10k,数据开发能力,1,0.005957413155218298
195,kw_data_app_p10k,数据驱动应用,3,0.005229943203353962
195,kw_data_value_p10k,数据价值变现,5,0.0017975421977464087
195,kw_data_gov_p10k,数据治理,4,0.002568594052642115
196,kw_data_stock_p10k,数据存量,2,0.005105409876896767
196,kw_data_dev_p10k,数据开发能力,1,0.006034815805529207
196,kw_data_app_p10k,数据驱动应用,3,0.0049601557824733335
196,kw_data_value_p10k,数据价值变现,5,0.0019656887667312026
196,kw_data_gov_p10k,数据治理,4,0.0024117525273158985
197,kw_data_stock_p10k,数据存量,3,0.0050998247860756935
197,kw_data_dev_p10k,数据开发能力,1,0.005757084913916418
197,kw_data_app_p10k,数据驱动应用,2,0.0052177511301072215
197,kw_data_value_p10k,数据价值变现,5,0.0019729820317972236
197,kw_data_gov_p10k,数据治理,4,0.0022603593499956848
198,kw_data_stock_p10k,数据存量,1,0.005974152162297944
198,kw_data_dev_p10k,数据开发能力,2,0.005440139748876144
198,kw_data_app_p10k,数据驱动应用,3,0.005053705208616645
198,kw_data_value_p10k,数据价值变现,5,0.001524628818931461
198,kw_data_gov_p10k,数据治理,4,0.0023400392667915866
199,kw_data_stock_p10k,数据存量,3,0.00546819928026041
199,kw_data_dev_p10k,数据开发能力,1,0.007101362701779834
199,kw_data_app_p10k,数据驱动应用,2,0.0057700890776915216
199,kw_data_value_p10k,数据价值变现,5,0.0015246659572671305
199,kw_data_gov_p10k,数据治理,4,0.002200679496094828
200,kw_data_stock_p10k,数据存量,2,0.006162891261586217
200,kw_data_dev_p10k,数据开发能力,1,0.0063805740258854405
200,kw_data_app_p10k,数据驱动应用,3,0.006058316797145689
200,kw_data_value_p10k,数据价值变现,5,0.0023135854744902582
200,kw_data_gov_p10k,数据治理,4,0.003282704377656146
