x_name,y_family,y_name,spec,coef,se,t_stat,p_value,N,positives,sig_10,sig_05,sig_01
dx_wstr17,analyst_info,ReportFreq,exchange_pre2017_ddd,.0497613356275545,.044328269,1.1225644,.26250255,10578,673,0,0,0
dx_wstr17,audit_accounting,AuditFee,exchange_pre2017_ddd,-.0000653315393804,.0090133809,-.0072482834,.99422073,19195,1128,0,0,0
dx_wstr17,first_stage,DU_kw,exchange_pre2017_ddd,.33939435379329,.073537908,4.6152301,5.4503312e-06,19222,1129,1,1,1
dx_wstr17,first_stage,HardCap_direct_v1,exchange_pre2017_ddd,-.0053054138807644,.013837283,-.38341442,.70163631,19222,1129,0,0,0
dx_wstr17,first_stage,asset_trade_d,exchange_pre2017_ddd,.0771117992826996,.027631186,2.7907524,.0055355951,19222,1129,1,1,1
dx_wstr17,first_stage,asset_trade_kw,exchange_pre2017_ddd,.0955796517440098,.026922802,3.5501378,.00043553335,19222,1129,1,1,1
dx_wstr17,first_stage,has_data_content,exchange_pre2017_ddd,-.1291301771179568,.017364794,-7.4363203,7.4928638e-13,19220,1129,1,1,1
dx_wstr17,first_stage,ln_n_paragraphs,exchange_pre2017_ddd,-.4740841790516629,.086923338,-5.4540491,9.1093206e-08,19220,1129,1,1,1
dx_wstr17,first_stage,score1,exchange_pre2017_ddd,-.4209412723077351,.04616956,-9.1172905,5.2939030e-18,19220,1129,1,1,1
dx_wstr17,first_stage,score2,exchange_pre2017_ddd,-.0663466843766347,.039351735,-1.6859913,.092654385,19220,1129,1,0,0
dx_wstr17,first_stage,strict_at_d,exchange_pre2017_ddd,.0450527691224144,.017714243,2.5433078,.011393894,19222,1129,1,1,0
dx_wstr17,first_stage,strict_at_kw,exchange_pre2017_ddd,.0323310447387176,.0091638621,3.5281024,.00047212731,19222,1129,1,1,1
dx_wstr17,mismatch_x,NarrHardGap_direct_v1,exchange_pre2017_ddd,-.0559626340955156,.012825881,-4.3632584,.000016711931,19222,1129,1,1,1
dx_wstr17,mismatch_x,NarrHardVerified_direct_v1,exchange_pre2017_ddd,.0128773508741553,.0070901243,1.8162377,.070156395,19222,1129,1,0,0
dx_wstr17,mismatch_x,NarrHardWashing_direct_v1,exchange_pre2017_ddd,-.0893824205487791,.011707545,-7.6345997,2.0128711e-13,19222,1129,1,1,1
dx_wstr17,pricing_efficiency,PriceDelay,exchange_pre2017_ddd,.002211126539662,.0057260985,.38614887,.69961202,19222,1129,0,0,0
dx_wstr17,pricing_efficiency,SYNCH,exchange_pre2017_ddd,-.0364137445014355,.028945295,-1.2580194,.20919111,19207,1129,0,0,0
dx_wstr17,valuation,TobinQ,exchange_pre2017_ddd,.115909227962522,.038697802,2.9952407,.0029300046,19222,1129,1,1,1
