exposure,y_family,y_name,event_time,coef,se,t_stat,p_value,N,sig_10,sig_05,sig_01
wany,first_stage,asset_trade_d,p3,.0355360841589443,.019695876,1.8042399,.071987487,23526,1,0,0
wany,first_stage,asset_trade_kw,m2,-.0025735490667451,.0066087353,-.38941628,.69718695,23526,0,0,0
wany,first_stage,asset_trade_kw,m3,-.0096996307553068,.0091081066,-1.0649449,.28757888,23526,0,0,0
wany,first_stage,asset_trade_kw,p0,.0212251591257229,.0053003719,4.0044661,.000074809293,23526,1,1,1
wany,first_stage,asset_trade_kw,p1,.0411353700509575,.012230145,3.363441,.00084827037,23526,1,1,1
wany,first_stage,asset_trade_kw,p2,.0456556779925314,.021395888,2.133853,.033496294,23526,1,1,0
wany,first_stage,asset_trade_kw,p3,.0603856481857357,.015127005,3.9919105,.000078713798,23526,1,1,1
wany,first_stage,has_data_content,m2,.0440857217273521,.017839111,2.4712958,.013901247,23524,1,1,0
wany,first_stage,has_data_content,m3,.0912376841413602,.027382011,3.3320301,.00094694999,23524,1,1,1
wany,first_stage,has_data_content,p0,-.0388311499848934,.025985232,-1.4943546,.13591506,23524,0,0,0
wany,first_stage,has_data_content,p1,-.085875390207681,.023441508,-3.6633902,.00028432321,23524,1,1,1
wany,first_stage,has_data_content,p2,-.1165400625746201,.018064834,-6.451211,3.3897538e-10,23524,1,1,1
wany,first_stage,has_data_content,p3,-.2013754673472958,.018855833,-10.679744,1.8821246e-23,23524,1,1,1
wany,first_stage,ln_n_paragraphs,m2,.0432291218300985,.041809577,1.0339526,.30181763,23524,0,0,0
wany,first_stage,ln_n_paragraphs,m3,.1804240393147164,.068789542,2.6228411,.0090718195,23524,1,1,1
wany,first_stage,ln_n_paragraphs,p0,-.1038543283408873,.058045838,-1.7891778,.074384592,23524,1,0,0
wany,first_stage,ln_n_paragraphs,p1,-.3462476390907928,.057212614,-6.0519457,3.4408012e-09,23524,1,1,1
wany,first_stage,ln_n_paragraphs,p2,-.4384078885559786,.087260246,-5.0241423,7.8068518e-07,23524,1,1,1
wany,first_stage,ln_n_paragraphs,p3,-.7364553828046879,.060569257,-12.158897,6.0200917e-29,23524,1,1,1
wany,first_stage,score1,m2,.0715163104661352,.037546523,1.9047385,.057570826,23524,1,0,0
wany,first_stage,score1,m3,-.0138123065463702,.05447245,-.25356498,.79996914,23524,0,0,0
wany,first_stage,score1,p0,-.1408371389009167,.050870344,-2.7685509,.0059071551,23524,1,1,1
wany,first_stage,score1,p1,-.1516868088811881,.060998477,-2.4867311,.013321928,23524,1,1,0
wany,first_stage,score1,p2,-.2088844879564336,.073991999,-2.8230686,.0050075823,23524,1,1,1
wany,first_stage,score1,p3,-.2654307897932664,.077430733,-3.4279771,.00067483156,23524,1,1,1
wany,first_stage,score2,m2,-.0066091667159075,.031173129,-.21201487,.83220941,23524,0,0,0
wany,first_stage,score2,m3,.0085935627724251,.02902738,.29605025,.76735383,23524,0,0,0
wany,first_stage,score2,p0,.0309777373839217,.0248683,1.2456717,.21365447,23524,0,0,0
wany,first_stage,score2,p1,-.0121947171529739,.028395927,-.42945305,.66783756,23524,0,0,0
wany,first_stage,score2,p2,-.0515292237585406,.033058207,-1.5587423,.119892,23524,0,0,0
wany,first_stage,score2,p3,-.0265513454257812,.037223797,-.71328956,.47610557,23524,0,0,0
wany,first_stage,strict_at_d,m2,-.0152953365029424,.010495773,-1.4572854,.14586565,23526,0,0,0
wany,first_stage,strict_at_d,m3,-.03307049750783,.013300784,-2.486357,.013335708,23526,1,1,0
wany,first_stage,strict_at_d,p0,.003808858503623,.013558093,.28092879,.77891833,23526,0,0,0
wany,first_stage,strict_at_d,p1,.0153466611248863,.012262425,1.2515193,.21151699,23526,0,0,0
wany,first_stage,strict_at_d,p2,.0238263009403224,.01231226,1.9351689,.053713236,23526,1,0,0
wany,first_stage,strict_at_d,p3,.0214294820983727,.011106231,1.9295008,.054414872,23526,1,0,0
wany,first_stage,strict_at_kw,m2,.0003522678867905,.0028042898,.1256175,.9001013,23526,0,0,0
wany,first_stage,strict_at_kw,m3,-.0023364088809183,.0025804006,-.90544426,.36580533,23526,0,0,0
wany,first_stage,strict_at_kw,p0,.0111770049962526,.0024636367,4.5367908,7.6767983e-06,23526,1,1,1
wany,first_stage,strict_at_kw,p1,.0152833558287181,.0055644955,2.7465842,.0063092071,23526,1,1,1
wany,first_stage,strict_at_kw,p2,.0181602066550914,.011330892,1.6027163,.10983034,23526,0,0,0
wany,first_stage,strict_at_kw,p3,.0251004793324483,.0070494823,3.5606132,.00041706694,23526,1,1,1
wany,mismatch_x,NarrHardGap_direct_v1,m2,.0205272848407829,.013494059,1.521209,.12904122,23526,0,0,0
wany,mismatch_x,NarrHardGap_direct_v1,m3,.0364525988229433,.014915419,2.4439542,.014982437,23526,1,1,0
wany,mismatch_x,NarrHardGap_direct_v1,p0,-.0427128044048904,.0096261268,-4.4371748,.000011964236,23526,1,1,1
wany,mismatch_x,NarrHardGap_direct_v1,p1,-.0903768227770252,.010818472,-8.3539362,1.2611013e-15,23526,1,1,1
wany,mismatch_x,NarrHardGap_direct_v1,p2,-.0991101553231731,.010342821,-9.5825081,1.2824706e-19,23526,1,1,1
wany,mismatch_x,NarrHardGap_direct_v1,p3,-.1401684718550202,.0063623334,-22.030985,0,23526,1,1,1
wany,mismatch_x,NarrHardHushing_direct_v1,m2,.0087918009291839,.006449616,1.3631511,.17364416,23526,0,0,0
