exposure,y_family,y_name,event_time,coef,se,t_stat,p_value,N,sig_10,sig_05,sig_01
wany17,analyst_info,ReportFreq,m2,-.0362382064974504,.031777054,-1.1403891,.255016,10578,0,0,0
wany17,analyst_info,ReportFreq,m3,.0476156503011243,.039605536,1.2022474,.23019722,10578,0,0,0
wany17,analyst_info,ReportFreq,p0,.0897779536713441,.042266,2.1241176,.034462061,10578,1,1,0
wany17,analyst_info,ReportFreq,p1,.055904078038138,.053550918,1.0439425,.29733601,10578,0,0,0
wany17,analyst_info,ReportFreq,p2,.0573458340645607,.03343033,1.7153834,.087287232,10578,1,0,0
wany17,analyst_info,ReportFreq,p3,-.0416317260463186,.062489543,-.66621912,.50577301,10578,0,0,0
wany17,audit_accounting,AuditFee,m2,.0120433186960856,.0067271674,1.790251,.074244551,19195,1,0,0
wany17,audit_accounting,AuditFee,m3,.007892391295161,.0098985462,.79732835,.42578015,19195,0,0,0
wany17,audit_accounting,AuditFee,p0,.0159830031424917,.008037678,1.9885099,.047503784,19195,1,1,0
wany17,audit_accounting,AuditFee,p1,.0172515165947159,.010244158,1.6840346,.093032256,19195,1,0,0
wany17,audit_accounting,AuditFee,p2,-.0027917611282616,.017823802,-.15663107,.87562245,19195,0,0,0
wany17,audit_accounting,AuditFee,p3,-.0098327364004977,.021519942,-.45691276,.64800632,19195,0,0,0
wany17,first_stage,DU_kw,m2,-.0435383510640902,.056814183,-.76632893,.4439773,19222,0,0,0
wany17,first_stage,DU_kw,m3,-.0336089743568136,.066803418,-.5031026,.61519641,19222,0,0,0
wany17,first_stage,DU_kw,p0,.0757063595888679,.036277834,2.086849,.037597124,19222,1,1,0
wany17,first_stage,DU_kw,p1,.0941231118120954,.048170973,1.9539382,.051474005,19222,1,0,0
wany17,first_stage,DU_kw,p2,.189896296216076,.048639692,3.9041426,.00011267951,19222,1,1,1
wany17,first_stage,DU_kw,p3,.2334518769607893,.054554217,4.2792635,.000024003395,19222,1,1,1
wany17,first_stage,HardCap_direct_v1,m2,-.0075112098968649,.025418866,-.29549742,.76778239,19222,0,0,0
wany17,first_stage,HardCap_direct_v1,m3,.002648746995863,.031263731,.084722683,.93252844,19222,0,0,0
wany17,first_stage,HardCap_direct_v1,p0,-.0502462474391433,.02885733,-1.7411953,.082494222,19222,1,0,0
wany17,first_stage,HardCap_direct_v1,p1,-.0036483114260659,.025493475,-.14310767,.88628435,19222,0,0,0
wany17,first_stage,HardCap_direct_v1,p2,.0347577466263627,.035861257,.96922833,.33307487,19222,0,0,0
wany17,first_stage,HardCap_direct_v1,p3,.0238938100294075,.058954585,.4052918,.68550116,19222,0,0,0
wany17,first_stage,asset_trade_d,m2,-.0347879399886697,.010507024,-3.3109224,.0010229327,19222,1,1,1
wany17,first_stage,asset_trade_d,m3,-.0476536091194169,.014460535,-3.2954252,.0010793036,19222,1,1,1
wany17,first_stage,asset_trade_d,p0,-.0098845963558172,.018577887,-.53206247,.5950073,19222,0,0,0
wany17,first_stage,asset_trade_d,p1,-.0052311524889432,.017681176,-.29585999,.76750571,19222,0,0,0
wany17,first_stage,asset_trade_d,p2,.0107977858747611,.035558313,.30366418,.76155722,19222,0,0,0
wany17,first_stage,asset_trade_d,p3,.0324141155221607,.034003932,.95324612,.34109795,19222,0,0,0
wany17,first_stage,asset_trade_kw,m2,-.0029541299633987,.0043664919,-.67654538,.49912411,19222,0,0,0
wany17,first_stage,asset_trade_kw,m3,-.0067194978579412,.0079589104,-.84427363,.39907107,19222,0,0,0
wany17,first_stage,asset_trade_kw,p0,.0249440944400011,.0087896502,2.837894,.0047956682,19222,1,1,1
wany17,first_stage,asset_trade_kw,p1,.0389521683913788,.016723299,2.3292155,.020394245,19222,1,1,0
wany17,first_stage,asset_trade_kw,p2,.0477245229020145,.027877096,1.7119617,.087755449,19222,1,0,0
wany17,first_stage,asset_trade_kw,p3,.0734003366783678,.019394996,3.7844989,.00018004968,19222,1,1,1
wany17,first_stage,has_data_content,m2,.0400652533190205,.02208926,1.8137889,.070533544,19220,1,0,0
wany17,first_stage,has_data_content,m3,.0884918971613553,.032583084,2.7158847,.0069251382,19220,1,1,1
wany17,first_stage,has_data_content,p0,-.0139872112092473,.024754787,-.56503057,.57240105,19220,0,0,0
wany17,first_stage,has_data_content,p1,-.0694285956561517,.02923115,-2.3751578,.018058849,19220,1,1,0
wany17,first_stage,has_data_content,p2,-.0973200552748511,.019253522,-5.0546622,6.8421014e-07,19220,1,1,1
wany17,first_stage,has_data_content,p3,-.1663044526746419,.032163166,-5.1706491,3.8579287e-07,19220,1,1,1
wany17,first_stage,ln_n_paragraphs,m2,.0167319111387116,.044822998,.37328854,.70915097,19220,0,0,0
wany17,first_stage,ln_n_paragraphs,m3,.1513240238671874,.099528141,1.5204145,.12927498,19220,0,0,0
wany17,first_stage,ln_n_paragraphs,p0,-.0315643312683626,.073247604,-.4309265,.6667769,19220,0,0,0
wany17,first_stage,ln_n_paragraphs,p1,-.2843250065043955,.13350578,-2.1296833,.033868201,19220,1,1,0
wany17,first_stage,ln_n_paragraphs,p2,-.46546951837777,.064087726,-7.2630057,2.3170233e-12,19220,1,1,1
wany17,first_stage,ln_n_paragraphs,p3,-.7720782908275431,.10956148,-7.0469871,9.2136672e-12,19220,1,1,1
wany17,first_stage,score1,m2,.0791307704748985,.053565819,1.4772624,.14046998,19220,0,0,0
wany17,first_stage,score1,m3,.0627108862307262,.056380205,1.1122855,.26674947,19220,0,0,0
wany17,first_stage,score1,p0,-.0971617315913622,.054376505,-1.786833,.074796528,19220,1,0,0
wany17,first_stage,score1,p1,-.1919115720938308,.077501513,-2.4762299,.01373175,19220,1,1,0
wany17,first_stage,score1,p2,-.2712434104161179,.047042079,-5.765974,1.7343275e-08,19220,1,1,1
wany17,first_stage,score1,p3,-.3571538057827442,.054916058,-6.5036316,2.5915120e-10,19220,1,1,1
wany17,first_stage,score2,m2,-.0123818231267492,.02035811,-.60820103,.54343343,19220,0,0,0
wany17,first_stage,score2,m3,.0286256635597113,.029040508,.98571497,.32492775,19220,0,0,0
wany17,first_stage,score2,p0,.0296348248679884,.026482722,1.1190249,.26386741,19220,0,0,0
wany17,first_stage,score2,p1,-.0162326723946282,.028172206,-.57619458,.56483978,19220,0,0,0
wany17,first_stage,score2,p2,-.125219901538848,.033127207,-3.7799714,.00018322843,19220,1,1,1
wany17,first_stage,score2,p3,-.1068976970178339,.049524914,-2.158463,.03154508,19220,1,1,0
wany17,first_stage,strict_at_d,m2,-.0198664621121259,.0091897808,-2.1617992,.031284872,19222,1,1,0
wany17,first_stage,strict_at_d,m3,-.0267718090297174,.015620881,-1.7138476,.087408043,19222,1,0,0
wany17,first_stage,strict_at_d,p0,-.0183043277000314,.016577881,-1.1041416,.27026108,19222,0,0,0
wany17,first_stage,strict_at_d,p1,.0073932971170492,.012447069,.59397894,.55289513,19222,0,0,0
wany17,first_stage,strict_at_d,p2,.0097468202619693,.021723667,.44867286,.65393466,19222,0,0,0
wany17,first_stage,strict_at_d,p3,.0163440899514949,.010896723,1.4999088,.13450487,19222,0,0,0
wany17,first_stage,strict_at_kw,m2,-.0015532041844623,.0024798901,-.62631977,.53149778,19222,0,0,0
wany17,first_stage,strict_at_kw,m3,-.0026426387084132,.0027132086,-.9739902,.33070821,19222,0,0,0
wany17,first_stage,strict_at_kw,p0,.0101209857692699,.0034688408,2.9176853,.0037453265,19222,1,1,1
wany17,first_stage,strict_at_kw,p1,.0122031693830605,.0065210219,1.8713585,.062097345,19222,1,0,0
wany17,first_stage,strict_at_kw,p2,.0198504787256077,.014480418,1.3708498,.17126641,19222,0,0,0
wany17,first_stage,strict_at_kw,p3,.0259742669951409,.0061638346,4.2139788,.000031678519,19222,1,1,1
wany17,mismatch_x,NarrHardGap_direct_v1,m2,.0181470607183435,.0092867892,1.9540727,.051458046,19222,1,0,0
wany17,mismatch_x,NarrHardGap_direct_v1,m3,.0504307862844979,.010648839,4.7358012,3.1314610e-06,19222,1,1,1
wany17,mismatch_x,NarrHardGap_direct_v1,p0,-.0202322422738351,.011812658,-1.7127595,.087608367,19222,1,0,0
wany17,mismatch_x,NarrHardGap_direct_v1,p1,-.0650595186200691,.017371144,-3.7452641,.00020941667,19222,1,1,1
wany17,mismatch_x,NarrHardGap_direct_v1,p2,-.0928602387325404,.01600516,-5.8018942,1.4261583e-08,19222,1,1,1
wany17,mismatch_x,NarrHardGap_direct_v1,p3,-.0943905283177032,.015314071,-6.1636467,1.8872119e-09,19222,1,1,1
wany17,mismatch_x,NarrHardVerified_direct_v1,m2,-.0162794076459058,.0061714738,-2.6378477,.008701344,19222,1,1,1
wany17,mismatch_x,NarrHardVerified_direct_v1,m3,-.0306991981309093,.011698987,-2.6240902,.0090538198,19222,1,1,1
wany17,mismatch_x,NarrHardVerified_direct_v1,p0,-.0211998459479323,.0081236577,-2.6096427,.0094376998,19222,1,1,1
wany17,mismatch_x,NarrHardVerified_direct_v1,p1,.0010985097590087,.012962319,.084746391,.9325096,19222,0,0,0
wany17,mismatch_x,NarrHardVerified_direct_v1,p2,-.0006302243060237,.01084659,-.058103453,.9536981,19222,0,0,0
wany17,mismatch_x,NarrHardVerified_direct_v1,p3,-.0058440751668543,.017993396,-.32479,.74552661,19222,0,0,0
wany17,mismatch_x,NarrHardWashing_direct_v1,m2,.0319722054437675,.016982747,1.8826286,.06054806,19222,1,0,0
wany17,mismatch_x,NarrHardWashing_direct_v1,m3,.1130762871912815,.019125707,5.9122672,7.7720097e-09,19222,1,1,1
wany17,mismatch_x,NarrHardWashing_direct_v1,p0,-.0046625256959045,.019701844,-.23665427,.81305814,19222,0,0,0
wany17,mismatch_x,NarrHardWashing_direct_v1,p1,-.0723351422497683,.023711655,-3.0506155,.002451166,19222,1,1,1
wany17,mismatch_x,NarrHardWashing_direct_v1,p2,-.093495645683396,.024622656,-3.7971387,.00017144837,19222,1,1,1
wany17,mismatch_x,NarrHardWashing_direct_v1,p3,-.1289886475352886,.024480576,-5.2690201,2.3538567e-07,19222,1,1,1
wany17,pricing_efficiency,PriceDelay,m2,-.0009659695432837,.010415138,-.09274669,.92615581,19222,0,0,0
wany17,pricing_efficiency,PriceDelay,m3,.0081121040309466,.0080336137,1.0097703,.31327611,19222,0,0,0
wany17,pricing_efficiency,PriceDelay,p0,.0074974670943379,.01036082,.72363645,.46975374,19222,0,0,0
wany17,pricing_efficiency,PriceDelay,p1,.005461540288747,.0082729319,.66016984,.50956237,19222,0,0,0
wany17,pricing_efficiency,PriceDelay,p2,.0089903932140208,.0089624403,1.0031189,.31646988,19222,0,0,0
wany17,pricing_efficiency,PriceDelay,p3,.0125810662936433,.013216983,.95188648,.34178621,19222,0,0,0
wany17,pricing_efficiency,SYNCH,m2,.0121314414590268,.021930231,.5531835,.58047736,19207,0,0,0
wany17,pricing_efficiency,SYNCH,m3,.0468206772866283,.034310058,1.3646342,.17321104,19207,0,0,0
wany17,pricing_efficiency,SYNCH,p0,-.0275895670760429,.037987351,-.72628301,.46813205,19207,0,0,0
wany17,pricing_efficiency,SYNCH,p1,-.0178640518575762,.049361367,-.36190349,.71763414,19207,0,0,0
wany17,pricing_efficiency,SYNCH,p2,-.0104128924314838,.038316436,-.27176046,.78596026,19207,0,0,0
wany17,pricing_efficiency,SYNCH,p3,.0729634161062965,.081529558,.89493209,.37141478,19207,0,0,0
wany17,valuation,TobinQ,m2,-.012010103384608,.044416368,-.27039814,.78700721,19222,0,0,0
wany17,valuation,TobinQ,m3,-.0781300877206692,.055698752,-1.4027261,.16155089,19222,0,0,0
wany17,valuation,TobinQ,p0,.0089312499871206,.039505754,.22607465,.82127023,19222,0,0,0
wany17,valuation,TobinQ,p1,-.0103161632418079,.052473877,-.19659618,.8442533,19222,0,0,0
wany17,valuation,TobinQ,p2,-.0103050583256173,.079585023,-.12948489,.89704549,19222,0,0,0
wany17,valuation,TobinQ,p3,.0437788877867312,.098996311,.44222745,.65858728,19222,0,0,0
wmaj17,analyst_info,Analyst,m2,.1157248310705806,.024475176,4.7282534,3.2431042e-06,19222,1,1,1
wmaj17,analyst_info,Analyst,m3,.198663145360298,.048111998,4.1291809,.000045186142,19222,1,1,1
wmaj17,analyst_info,Analyst,p0,-.0430824390290462,.031882048,-1.3513072,.17743632,19222,0,0,0
wmaj17,analyst_info,Analyst,p1,-.0044513801546807,.050558515,-.088044129,.92989004,19222,0,0,0
wmaj17,analyst_info,Analyst,p2,-.0105306286407261,.048704617,-.21621417,.82894194,19222,0,0,0
wmaj17,analyst_info,Analyst,p3,-.0461704614220562,.044020403,-1.0488423,.29494661,19222,0,0,0
wmaj17,analyst_info,RatingDisp,m2,-.0014265926140111,.020015894,-.071272992,.94322848,10048,0,0,0
wmaj17,analyst_info,RatingDisp,m3,.0155517163526134,.016561033,.93905473,.34846571,10048,0,0,0
wmaj17,analyst_info,RatingDisp,p0,.0348692253906998,.027012426,1.2908587,.19775659,10048,0,0,0
wmaj17,analyst_info,RatingDisp,p1,.0193536583785642,.031154614,.6212132,.53493583,10048,0,0,0
wmaj17,analyst_info,RatingDisp,p2,.0188960173685163,.023816392,.79340386,.42817596,10048,0,0,0
wmaj17,analyst_info,RatingDisp,p3,.0164897425436147,.020327976,.81118464,.4179092,10048,0,0,0
wmaj17,analyst_info,ReportFreq,m2,-.0362382064974504,.031777054,-1.1403891,.255016,10578,0,0,0
wmaj17,analyst_info,ReportFreq,m3,.0476156503011243,.039605536,1.2022474,.23019722,10578,0,0,0
wmaj17,analyst_info,ReportFreq,p0,.0897779536713441,.042266,2.1241176,.034462061,10578,1,1,0
wmaj17,analyst_info,ReportFreq,p1,.055904078038138,.053550918,1.0439425,.29733601,10578,0,0,0
wmaj17,analyst_info,ReportFreq,p2,.0573458340645607,.03343033,1.7153834,.087287232,10578,1,0,0
wmaj17,analyst_info,ReportFreq,p3,-.0416317260463186,.062489543,-.66621912,.50577301,10578,0,0,0
wmaj17,audit_accounting,AuditFee,m2,.0120433186960856,.0067271674,1.790251,.074244551,19195,1,0,0
wmaj17,audit_accounting,AuditFee,m3,.007892391295161,.0098985462,.79732835,.42578015,19195,0,0,0
wmaj17,audit_accounting,AuditFee,p0,.0159830031424917,.008037678,1.9885099,.047503784,19195,1,1,0
wmaj17,audit_accounting,AuditFee,p1,.0172515165947159,.010244158,1.6840346,.093032256,19195,1,0,0
wmaj17,audit_accounting,AuditFee,p2,-.0027917611282616,.017823802,-.15663107,.87562245,19195,0,0,0
wmaj17,audit_accounting,AuditFee,p3,-.0098327364004977,.021519942,-.45691276,.64800632,19195,0,0,0
wmaj17,first_stage,DU_kw,m2,-.0435383510640902,.056814183,-.76632893,.4439773,19222,0,0,0
wmaj17,first_stage,DU_kw,m3,-.0336089743568136,.066803418,-.5031026,.61519641,19222,0,0,0
wmaj17,first_stage,DU_kw,p0,.0757063595888679,.036277834,2.086849,.037597124,19222,1,1,0
wmaj17,first_stage,DU_kw,p1,.0941231118120954,.048170973,1.9539382,.051474005,19222,1,0,0
wmaj17,first_stage,DU_kw,p2,.189896296216076,.048639692,3.9041426,.00011267951,19222,1,1,1
wmaj17,first_stage,DU_kw,p3,.2334518769607893,.054554217,4.2792635,.000024003395,19222,1,1,1
wmaj17,first_stage,HardCap_direct_v1,m2,-.0075112098968649,.025418866,-.29549742,.76778239,19222,0,0,0
wmaj17,first_stage,HardCap_direct_v1,m3,.002648746995863,.031263731,.084722683,.93252844,19222,0,0,0
wmaj17,first_stage,HardCap_direct_v1,p0,-.0502462474391433,.02885733,-1.7411953,.082494222,19222,1,0,0
wmaj17,first_stage,HardCap_direct_v1,p1,-.0036483114260659,.025493475,-.14310767,.88628435,19222,0,0,0
wmaj17,first_stage,HardCap_direct_v1,p2,.0347577466263627,.035861257,.96922833,.33307487,19222,0,0,0
wmaj17,first_stage,HardCap_direct_v1,p3,.0238938100294075,.058954585,.4052918,.68550116,19222,0,0,0
wmaj17,first_stage,asset_trade_d,m2,-.0347879399886697,.010507024,-3.3109224,.0010229327,19222,1,1,1
wmaj17,first_stage,asset_trade_d,m3,-.0476536091194169,.014460535,-3.2954252,.0010793036,19222,1,1,1
wmaj17,first_stage,asset_trade_d,p0,-.0098845963558172,.018577887,-.53206247,.5950073,19222,0,0,0
wmaj17,first_stage,asset_trade_d,p1,-.0052311524889432,.017681176,-.29585999,.76750571,19222,0,0,0
wmaj17,first_stage,asset_trade_d,p2,.0107977858747611,.035558313,.30366418,.76155722,19222,0,0,0
wmaj17,first_stage,asset_trade_d,p3,.0324141155221607,.034003932,.95324612,.34109795,19222,0,0,0
wmaj17,first_stage,asset_trade_kw,m2,-.0029541299633987,.0043664919,-.67654538,.49912411,19222,0,0,0
wmaj17,first_stage,asset_trade_kw,m3,-.0067194978579412,.0079589104,-.84427363,.39907107,19222,0,0,0
wmaj17,first_stage,asset_trade_kw,p0,.0249440944400011,.0087896502,2.837894,.0047956682,19222,1,1,1
wmaj17,first_stage,asset_trade_kw,p1,.0389521683913788,.016723299,2.3292155,.020394245,19222,1,1,0
wmaj17,first_stage,asset_trade_kw,p2,.0477245229020145,.027877096,1.7119617,.087755449,19222,1,0,0
wmaj17,first_stage,asset_trade_kw,p3,.0734003366783678,.019394996,3.7844989,.00018004968,19222,1,1,1
wmaj17,first_stage,has_data_content,m2,.0400652533190205,.02208926,1.8137889,.070533544,19220,1,0,0
wmaj17,first_stage,has_data_content,m3,.0884918971613553,.032583084,2.7158847,.0069251382,19220,1,1,1
wmaj17,first_stage,has_data_content,p0,-.0139872112092473,.024754787,-.56503057,.57240105,19220,0,0,0
wmaj17,first_stage,has_data_content,p1,-.0694285956561517,.02923115,-2.3751578,.018058849,19220,1,1,0
wmaj17,first_stage,has_data_content,p2,-.0973200552748511,.019253522,-5.0546622,6.8421014e-07,19220,1,1,1
wmaj17,first_stage,has_data_content,p3,-.1663044526746419,.032163166,-5.1706491,3.8579287e-07,19220,1,1,1
wmaj17,first_stage,ln_n_paragraphs,m2,.0167319111387116,.044822998,.37328854,.70915097,19220,0,0,0
wmaj17,first_stage,ln_n_paragraphs,m3,.1513240238671874,.099528141,1.5204145,.12927498,19220,0,0,0
wmaj17,first_stage,ln_n_paragraphs,p0,-.0315643312683626,.073247604,-.4309265,.6667769,19220,0,0,0
wmaj17,first_stage,ln_n_paragraphs,p1,-.2843250065043955,.13350578,-2.1296833,.033868201,19220,1,1,0
wmaj17,first_stage,ln_n_paragraphs,p2,-.46546951837777,.064087726,-7.2630057,2.3170233e-12,19220,1,1,1
wmaj17,first_stage,ln_n_paragraphs,p3,-.7720782908275431,.10956148,-7.0469871,9.2136672e-12,19220,1,1,1
wmaj17,first_stage,score1,m2,.0791307704748985,.053565819,1.4772624,.14046998,19220,0,0,0
wmaj17,first_stage,score1,m3,.0627108862307262,.056380205,1.1122855,.26674947,19220,0,0,0
wmaj17,first_stage,score1,p0,-.0971617315913622,.054376505,-1.786833,.074796528,19220,1,0,0
wmaj17,first_stage,score1,p1,-.1919115720938308,.077501513,-2.4762299,.01373175,19220,1,1,0
wmaj17,first_stage,score1,p2,-.2712434104161179,.047042079,-5.765974,1.7343275e-08,19220,1,1,1
wmaj17,first_stage,score1,p3,-.3571538057827442,.054916058,-6.5036316,2.5915120e-10,19220,1,1,1
wmaj17,first_stage,score2,m2,-.0123818231267492,.02035811,-.60820103,.54343343,19220,0,0,0
wmaj17,first_stage,score2,m3,.0286256635597113,.029040508,.98571497,.32492775,19220,0,0,0
wmaj17,first_stage,score2,p0,.0296348248679884,.026482722,1.1190249,.26386741,19220,0,0,0
wmaj17,first_stage,score2,p1,-.0162326723946282,.028172206,-.57619458,.56483978,19220,0,0,0
wmaj17,first_stage,score2,p2,-.125219901538848,.033127207,-3.7799714,.00018322843,19220,1,1,1
wmaj17,first_stage,score2,p3,-.1068976970178339,.049524914,-2.158463,.03154508,19220,1,1,0
wmaj17,first_stage,strict_at_d,m2,-.0198664621121259,.0091897808,-2.1617992,.031284872,19222,1,1,0
wmaj17,first_stage,strict_at_d,m3,-.0267718090297174,.015620881,-1.7138476,.087408043,19222,1,0,0
wmaj17,first_stage,strict_at_d,p0,-.0183043277000314,.016577881,-1.1041416,.27026108,19222,0,0,0
wmaj17,first_stage,strict_at_d,p1,.0073932971170492,.012447069,.59397894,.55289513,19222,0,0,0
wmaj17,first_stage,strict_at_d,p2,.0097468202619693,.021723667,.44867286,.65393466,19222,0,0,0
wmaj17,first_stage,strict_at_d,p3,.0163440899514949,.010896723,1.4999088,.13450487,19222,0,0,0
wmaj17,first_stage,strict_at_kw,m2,-.0015532041844623,.0024798901,-.62631977,.53149778,19222,0,0,0
wmaj17,first_stage,strict_at_kw,m3,-.0026426387084132,.0027132086,-.9739902,.33070821,19222,0,0,0
wmaj17,first_stage,strict_at_kw,p0,.0101209857692699,.0034688408,2.9176853,.0037453265,19222,1,1,1
wmaj17,first_stage,strict_at_kw,p1,.0122031693830605,.0065210219,1.8713585,.062097345,19222,1,0,0
wmaj17,first_stage,strict_at_kw,p2,.0198504787256077,.014480418,1.3708498,.17126641,19222,0,0,0
wmaj17,first_stage,strict_at_kw,p3,.0259742669951409,.0061638346,4.2139788,.000031678519,19222,1,1,1
wmaj17,mismatch_x,NarrHardGap_direct_v1,m2,.0181470607183435,.0092867892,1.9540727,.051458046,19222,1,0,0
wmaj17,mismatch_x,NarrHardGap_direct_v1,m3,.0504307862844979,.010648839,4.7358012,3.1314610e-06,19222,1,1,1
wmaj17,mismatch_x,NarrHardGap_direct_v1,p0,-.0202322422738351,.011812658,-1.7127595,.087608367,19222,1,0,0
wmaj17,mismatch_x,NarrHardGap_direct_v1,p1,-.0650595186200691,.017371144,-3.7452641,.00020941667,19222,1,1,1
wmaj17,mismatch_x,NarrHardGap_direct_v1,p2,-.0928602387325404,.01600516,-5.8018942,1.4261583e-08,19222,1,1,1
wmaj17,mismatch_x,NarrHardGap_direct_v1,p3,-.0943905283177032,.015314071,-6.1636467,1.8872119e-09,19222,1,1,1
wmaj17,mismatch_x,NarrHardVerified_direct_v1,m2,-.0162794076459058,.0061714738,-2.6378477,.008701344,19222,1,1,1
wmaj17,mismatch_x,NarrHardVerified_direct_v1,m3,-.0306991981309093,.011698987,-2.6240902,.0090538198,19222,1,1,1
wmaj17,mismatch_x,NarrHardVerified_direct_v1,p0,-.0211998459479323,.0081236577,-2.6096427,.0094376998,19222,1,1,1
wmaj17,mismatch_x,NarrHardVerified_direct_v1,p1,.0010985097590087,.012962319,.084746391,.9325096,19222,0,0,0
wmaj17,mismatch_x,NarrHardVerified_direct_v1,p2,-.0006302243060237,.01084659,-.058103453,.9536981,19222,0,0,0
wmaj17,mismatch_x,NarrHardVerified_direct_v1,p3,-.0058440751668543,.017993396,-.32479,.74552661,19222,0,0,0
wmaj17,mismatch_x,NarrHardWashing_direct_v1,m2,.0319722054437675,.016982747,1.8826286,.06054806,19222,1,0,0
wmaj17,mismatch_x,NarrHardWashing_direct_v1,m3,.1130762871912815,.019125707,5.9122672,7.7720097e-09,19222,1,1,1
wmaj17,mismatch_x,NarrHardWashing_direct_v1,p0,-.0046625256959045,.019701844,-.23665427,.81305814,19222,0,0,0
wmaj17,mismatch_x,NarrHardWashing_direct_v1,p1,-.0723351422497683,.023711655,-3.0506155,.002451166,19222,1,1,1
wmaj17,mismatch_x,NarrHardWashing_direct_v1,p2,-.093495645683396,.024622656,-3.7971387,.00017144837,19222,1,1,1
wmaj17,mismatch_x,NarrHardWashing_direct_v1,p3,-.1289886475352886,.024480576,-5.2690201,2.3538567e-07,19222,1,1,1
wmaj17,pricing_efficiency,PriceDelay,m2,-.0009659695432837,.010415138,-.09274669,.92615581,19222,0,0,0
wmaj17,pricing_efficiency,PriceDelay,m3,.0081121040309466,.0080336137,1.0097703,.31327611,19222,0,0,0
wmaj17,pricing_efficiency,PriceDelay,p0,.0074974670943379,.01036082,.72363645,.46975374,19222,0,0,0
wmaj17,pricing_efficiency,PriceDelay,p1,.005461540288747,.0082729319,.66016984,.50956237,19222,0,0,0
wmaj17,pricing_efficiency,PriceDelay,p2,.0089903932140208,.0089624403,1.0031189,.31646988,19222,0,0,0
wmaj17,pricing_efficiency,PriceDelay,p3,.0125810662936433,.013216983,.95188648,.34178621,19222,0,0,0
wmaj17,pricing_efficiency,SYNCH,m2,.0121314414590268,.021930231,.5531835,.58047736,19207,0,0,0
wmaj17,pricing_efficiency,SYNCH,m3,.0468206772866283,.034310058,1.3646342,.17321104,19207,0,0,0
wmaj17,pricing_efficiency,SYNCH,p0,-.0275895670760429,.037987351,-.72628301,.46813205,19207,0,0,0
wmaj17,pricing_efficiency,SYNCH,p1,-.0178640518575762,.049361367,-.36190349,.71763414,19207,0,0,0
wmaj17,pricing_efficiency,SYNCH,p2,-.0104128924314838,.038316436,-.27176046,.78596026,19207,0,0,0
wmaj17,pricing_efficiency,SYNCH,p3,.0729634161062965,.081529558,.89493209,.37141478,19207,0,0,0
wmaj17,valuation,TobinQ,m2,-.012010103384608,.044416368,-.27039814,.78700721,19222,0,0,0
wmaj17,valuation,TobinQ,m3,-.0781300877206692,.055698752,-1.4027261,.16155089,19222,0,0,0
wmaj17,valuation,TobinQ,p0,.0089312499871206,.039505754,.22607465,.82127023,19222,0,0,0
wmaj17,valuation,TobinQ,p1,-.0103161632418079,.052473877,-.19659618,.8442533,19222,0,0,0
wmaj17,valuation,TobinQ,p2,-.0103050583256173,.079585023,-.12948489,.89704549,19222,0,0,0
wmaj17,valuation,TobinQ,p3,.0437788877867312,.098996311,.44222745,.65858728,19222,0,0,0
wstr17,analyst_info,Analyst,m2,.1184306938513078,.037054986,3.1960797,.0015148828,19222,1,1,1
wstr17,analyst_info,Analyst,m3,.2146043520518024,.066417873,3.2311234,.0013454233,19222,1,1,1
wstr17,analyst_info,Analyst,p0,-.0924013411145167,.019347152,-4.7759662,2.5969111e-06,19222,1,1,1
wstr17,analyst_info,Analyst,p1,-.0471646828856485,.041199353,-1.1447918,.25304759,19222,0,0,0
wstr17,analyst_info,Analyst,p2,-.0690346355920293,.061072916,-1.1303642,.25906709,19222,0,0,0
wstr17,analyst_info,Analyst,p3,-.0988438087399353,.11069356,-.89295,.37247393,19222,0,0,0
wstr17,analyst_info,RatingDisp,m2,.0305275778002553,.015104564,2.0210831,.044168059,10048,1,1,0
wstr17,analyst_info,RatingDisp,m3,.0248683292552536,.011523333,2.1580846,.031722572,10048,1,1,0
wstr17,analyst_info,RatingDisp,p0,.0263047475970349,.030615989,.85918331,.39093232,10048,0,0,0
wstr17,analyst_info,RatingDisp,p1,.0427354024165283,.027428301,1.558077,.12027992,10048,0,0,0
wstr17,analyst_info,RatingDisp,p2,.023827835566596,.023990033,.99323893,.32140204,10048,0,0,0
wstr17,analyst_info,RatingDisp,p3,.0227299405441173,.026761282,.84935915,.39636558,10048,0,0,0
wstr17,analyst_info,ReportFreq,m2,-.0454453308396128,.084302843,-.53907233,.59022892,10578,0,0,0
wstr17,analyst_info,ReportFreq,m3,-.0165832077024023,.069925897,-.23715402,.81269598,10578,0,0,0
wstr17,analyst_info,ReportFreq,p0,.0254260901513568,.079291716,.32066515,.74868304,10578,0,0,0
wstr17,analyst_info,ReportFreq,p1,.0721930746584813,.064156212,1.1252701,.26135638,10578,0,0,0
wstr17,analyst_info,ReportFreq,p2,.0408297432752483,.064360984,.63438654,.52630258,10578,0,0,0
wstr17,analyst_info,ReportFreq,p3,-.0901442436039488,.060602844,-1.4874589,.13792334,10578,0,0,0
wstr17,audit_accounting,AuditFee,m2,-.0088005140509969,.0070291054,-1.2520106,.21136992,19195,0,0,0
wstr17,audit_accounting,AuditFee,m3,-.0187996318055684,.010184639,-1.8458811,.065721303,19195,1,0,0
wstr17,audit_accounting,AuditFee,p0,-.0081182706952595,.0078142053,-1.0389118,.29953533,19195,0,0,0
